user_pk,follower_pk,follower_username,follower_count,user_threads_userpk
1515393200,65576134947,dewirenianggraini,202,62963395273
1515393200,65421656139,wikesucimei,30,62963395273
1515393200,65225628501,wahyupamungkas78,313,62963395273
1515393200,65116255812,dillaputri566,325,62963395273
1515393200,64711695058,eulisatikah,48,62963395273
1515393200,64706082292,tatang_entung,26,62963395273
1515393200,64352806725,asmara_rita,164,62963395273
1515393200,63813453196,fitrah_doel_malik_,64,62963395273
1515393200,64127466952,a_wicaksono,252,62963395273
1515393200,63845997208,aries.sariyanto,91,62963395273
1515393200,63548704059,gustialfiann,65,62963395273
1515393200,63616734101,gus_ading,125,62963395273
1515393200,63515177018,by_arum,38,62963395273
1515393200,62803766506,danny_kurnianto,191,62963395273
1515393200,63428813685,gajah_bijaksana,174,62963395273
1515393200,63273633501,nurulhidayahbintifr_,127,62963395273
1515393200,63327224704,fajar.hayyin,93,62963395273
1515393200,63603137031,yanyanramdhani,186,62963395273
1515393200,63452382056,mqomaruddin,303,62963395273
1515393200,63447332825,extreme_autocare,493,62963395273
1515393200,63416676607,anisa_ny_dani,68,62963395273
1515393200,63449220059,masrofiq.siro,197,62963395273
1515393200,63410891809,arifhsb,54,62963395273
1515393200,63427475689,erickybobby,543,62963395273
1515393200,63373139608,eriek.muhammad,0,62963395273
1515393200,63417075117,rizky.f88,65,62963395273
1515393200,63476929027,mr.genth,51,62963395273
1515393200,63493160684,mamatt_murtada,217,62963395273
1515393200,63445344526,joicesabella,197,62963395273
1515393200,63465520342,adiityanugrohoo,64,62963395273
1515393200,63148278663,teti_purwaningtyas,23,62963395273
1515393200,63257716289,ubabmasyhar,33,62963395273
1515393200,63284082468,danny_putranto,42,62963395273
1515393200,63276106358,liza_amidin,55,62963395273
1515393200,63241033869,sunuisharsono,72,62963395273
1515393200,63316465770,mastono73,12,62963395273
1515393200,63286888250,reni_rafiah,57,62963395273
1515393200,63033647723,doniarzinal,183,62963395273
1515393200,63039166677,imam_senewe,244,62963395273
1515393200,63055806442,awangyk,5,62963395273
1515393200,63106966184,vitusadhi,135,62963395273
1515393200,63081436154,basyariahbasyariah,77,62963395273
1515393200,63091408862,faisolhumaidi,39,62963395273
1515393200,62862927968,kaell_pjt,10,62963395273
26901058042,68073286732,nik_celinograd,35,63283498972
26901058042,66369683236,_gref,162,63283498972
26901058042,63266148231,reklama_goroda_15,190,63283498972
26901058042,65934393848,54_plus_1_,160,63283498972
26901058042,65726772664,adalat.1345,1285,63283498972
26901058042,65707155295,egypt_hurghada_trip,174,63283498972
26901058042,65706619333,bakinka_m,472,63283498972
26901058042,65162605627,sykwlwjysd,10,63283498972
26901058042,63443885966,_tu_angel_,308,63283498972
26901058042,64729894123,b_gogoxia,59,63283498972
26901058042,64579293182,alivhilton,78,63283498972
26901058042,63243447674,kastim71,36,63283498972
26901058042,64121163151,f4bio_0,1192,63283498972
26901058042,64106721934,birdseyealbania,473,63283498972
26901058042,63953625334,petru_petru98,45,63283498972
26901058042,63201166039,_helen_peshko_,1449,63283498972
26901058042,63209914510,nice.boyboy,55,63283498972
26901058042,62768871876,muslimbek5258,69,63283498972
26901058042,63095431169,donnhw,306,63283498972
26901058042,63248298026,alial_lash,309,63283498972
26901058042,63214910048,zito_simbo,7827,63283498972
26901058042,63379844494,qawed4023,430,63283498972
26901058042,63415606779,les_suites_du_soleil,53,63283498972
26901058042,63144647657,jeweler5446,217,63283498972
26901058042,63266409277,oscar.a.iglesias,928,63283498972
26901058042,63397458383,bilol_official.xxl,10,63283498972
26901058042,63426361771,slnkovserg58,243,63283498972
26901058042,63270385174,kriptom1972,415,63283498972
26901058042,63257929077,kind_sam1992,46,63283498972
26901058042,63097673238,mahmoud____20,399,63283498972
51228553631,63432414096,sumit_sahuu_1,751,66979799998
51228553631,63242479505,mr_od_07_boy,71,66979799998
51228553631,63293834576,jayaram2710,49,66979799998
26753435364,68792174960,,,68792174960
3103802995,67959141533,vijayfelix95,64,66939874345
3103802995,67587115775,julianbk9wpk9,265,66939874345
3103802995,67550543258,itz_chxco_boy07,51,66939874345
3103802995,67021341959,venkatesh_venkat_venki,68,66939874345
3103802995,67585065333,aidenbendg,313,66939874345
3103802995,63401117734,mr_white._devil_,121,66939874345
3103802995,67517529834,antony_dancer_official,110,66939874345
3103802995,66868558717,hojatahmadi226,51,66939874345
3103802995,67495074327,gokul_venkadesan,108,66939874345
3103802995,63385166574,preethi_antony,115,66939874345
3103802995,66929124501,johnnc_jas_official,32,66939874345
3103802995,62370859645,sasi.idiot,2196,66939874345
3103802995,66221063016,chakkaravarthyruban,33,66939874345
3103802995,66197987215,zsuzsanna187,326,66939874345
3103802995,63493041576,santhoshkumar2732,48,66939874345
3103802995,63275655249,piyush_mukhiya888,304,66939874345
3103802995,63269771482,gnanaprakashraj,173,66939874345
3103802995,63027175060,_its_me_vimal_,63,66939874345
3103802995,63066637794,packya27v.pet1991,29,66939874345
3103802995,65286723468,billa.t.gurusamy,697,66939874345
3103802995,65126359535,stephenraj8595,25,66939874345
3103802995,64446645659,boopathysoft,19,66939874345
3103802995,63392183356,lenin_vj24,97,66939874345
3103802995,63450756470,cpxd30,8,66939874345
3103802995,63231303438,its_harish_hk_,93,66939874345
3103802995,63328318515,arulsimonraj,0,66939874345
3103802995,63310338131,life.is.beautiful_._,7109,66939874345
3103802995,62818337882,spiritualdiya,460,66939874345
3103802995,67051611001,antony.doss.739,47,66939874345
3103802995,66824285030,anto__kutty_ma,36,66939874345
3103802995,66381907134,antoni7michael,52,66939874345
3103802995,66315265051,yuvaraj_saravanan,1,66939874345
3103802995,65256576591,hari_karan_06.06.2007,80,66939874345
50134335585,68722996333,,,68722996333
64651814638,69137184064,,,69137184064
